year,state_name, population , violent_crime , homicide , rape_legacyrevised , robbery , aggravated_assault , property_crime , burglary , larceny , motor_vehicle_theft 
2015,Total,"320,896,618","1,199,310","15,883","91,261","328,109","764,057","8,024,115","1,587,564","5,723,488","713,063"
2015,Alaska,"737,709","5,391",59,648,761,"3,671","20,806","3,511","15,249","2,046"
2015,Alabama,"4,853,875","22,957",348,"1,449","4,612","15,960","144,785","35,265","99,182","10,338"
2015,Arkansas,"2,977,853","15,769",189,"1,425","2,117","11,455","97,391","22,851","68,720","5,820"
2015,Arizona,"6,817,565","27,968",306,"2,268","6,360","18,193","207,184","38,010","152,388","16,786"
2015,California,"38,993,940","166,883","1,861","9,341","52,862","99,349","1,024,914","197,404","656,517","170,993"
2015,Colorado,"5,448,819","17,348",173,"2,422","3,315","10,532","144,044","23,490","104,532","16,022"
2015,Connecticut,"3,584,730","7,938",116,585,"2,925","4,099","65,610","10,286","48,898","6,426"
2015,District of Columbia,"670,377","8,538",162,365,"3,746","4,136","31,444","2,971","25,208","3,265"
2015,Delaware,"944,076","4,760",62,257,"1,240","3,097","25,545","4,797","19,555","1,193"
2015,Florida,"20,244,914","93,625","1,041","5,396","21,137","63,895","570,270","109,268","420,341","40,661"
2015,Georgia,"10,199,398","38,891",622,"2,343","12,545","22,467","316,013","68,149","220,715","27,149"
2015,Hawaii,"1,431,603","4,201",19,382,"1,085","1,878","45,389","6,810","33,140","5,439"
2015,Iowa,"3,121,997","8,619",73,877,"1,050","6,291","64,688","14,977","45,328","4,383"
2015,Idaho,"1,652,828","3,593",32,508,191,"2,667","28,912","6,124","20,916","1,872"
2015,Illinois,"12,839,047","49,755",754,"3,602","15,056","29,019","256,962","46,846","192,424","17,692"
2015,Indiana,"6,612,768","25,373",370,"1,757","7,081","15,536","171,878","34,404","123,940","13,534"
2015,Kansas,"2,906,721","11,483",126,"1,226","1,823","7,850","80,059","15,619","57,435","7,005"
2015,Kentucky,"4,424,611","9,887",219,"1,165","3,314","4,710","97,545","22,526","67,143","7,876"
2015,Louisiana,"4,668,960","25,202",492,"1,246","5,561","17,416","157,708","35,457","112,520","9,731"
2015,Massachusetts,"6,784,240","26,453",131,"1,538","5,266","18,974","114,547","21,826","84,676","8,045"
2015,Maryland,"5,994,983","28,185",538,"1,209","10,111","15,819","142,547","26,432","102,701","13,414"
2015,Maine,"1,329,453","1,726",23,337,311,931,"24,361","4,694","18,853",814
2015,Michigan,"9,917,715","41,712",585,"4,782","7,818","26,599","191,191","40,375","132,019","18,797"
2015,Minnesota,"5,482,435","13,319",133,"1,679","3,771","7,094","121,984","19,299","94,704","7,981"
2015,Missouri,"6,076,204","30,292",503,"1,858","6,383","20,833","173,788","34,029","122,749","17,010"
2015,Mississippi,"2,989,390","8,190",253,851,"2,312","4,467","85,785","25,068","56,446","4,271"
2015,Montana,"1,032,073","3,647",38,405,210,"2,827","27,276","3,887","20,966","2,423"
2015,North Carolina,"10,035,186","34,734",517,"1,886","8,821","22,805","275,915","74,760","187,732","13,423"
2015,North Dakota,"756,835","1,949",21,285,159,"1,378","17,716","3,296","12,686","1,734"
2015,Nebraska,"1,893,765","5,167",62,648,994,"3,226","42,597","6,443","32,148","4,006"
2015,New Hampshire,"1,330,111","2,692",15,468,475,"1,558","23,453","3,482","19,076",895
2015,New Jersey,"8,935,421","22,879",363,"1,019","9,729","11,414","145,701","27,960","105,963","11,778"
2015,New Mexico,"2,080,328","13,672",117,"1,218","2,485","9,407","77,212","17,084","51,485","8,643"
2015,Nevada,"2,883,758","20,118",178,"1,232","6,287","11,965","77,137","22,360","43,426","11,351"
2015,New York,"19,747,183","75,126",613,"4,414","23,879","44,493","317,225","44,117","257,837","15,271"
2015,Ohio,"11,605,090","34,373",522,"3,990","12,617","15,793","303,743","69,994","216,354","17,395"
2015,Oklahoma,"3,907,414","16,746",240,"1,418","3,018","11,535","114,055","28,783","74,678","10,594"
2015,Oregon,"4,024,634","10,680",110,"1,193","2,163","6,757","119,752","18,541","90,514","10,697"
2015,Pennsylvania,"12,791,904","40,348",665,"3,105","12,965","22,419","231,941","39,573","180,236","12,132"
2015,Rhode Island,"1,055,607","2,565",31,342,547,"1,520","20,038","3,938","14,714","1,386"
2015,South Carolina,"4,894,834","24,448",407,"1,717","3,950","17,652","162,830","34,942","114,778","13,110"
2015,South Dakota,"857,919","3,302",33,367,215,"2,554","16,739","2,969","12,576","1,194"
2015,Tennessee,"6,595,056","40,816",418,"2,032","7,499","30,098","196,047","43,753","139,259","13,035"
2015,Texas,"27,429,639","113,193","1,317","8,941","31,924","67,629","779,234","153,067","558,653","67,514"
2015,Utah,"2,990,632","7,138",57,"1,247","1,329","4,048","89,797","12,606","68,464","8,727"
2015,Virginia,"8,367,587","16,705",390,"1,767","4,459","9,357","157,803","21,542","128,064","8,197"
2015,Vermont,"626,088",747,10,104,105,482,"9,064","2,034","6,834",196
2015,Washington,"7,160,290","20,505",218,"2,006","5,450","12,059","249,474","51,114","171,393","26,967"
2015,Wisconsin,"5,767,891","17,549",240,"1,324","5,234","10,270","114,171","19,602","83,572","10,997"
2015,West Virginia,"1,841,053","6,397",85,493,783,"4,819","38,694","9,467","26,984","2,243"
2015,Wyoming,"586,555","1,300",16,124,59,"1,054","11,151","1,762","8,797",592
2016,Total,"323,405,935","1,285,606","17,413","96,970","332,797","802,982","7,928,530","1,516,405","5,644,835","767,290"
2016,Alaska,"741,522","5,966",52,754,850,"4,011","24,876","4,053","17,766","3,057"
2016,Alabama,"4,860,545","25,878",407,"1,380","4,687","18,869","143,259","34,045","97,498","11,716"
2016,Arkansas,"2,988,231","16,563",217,"1,600","2,125","12,007","98,092","23,814","67,091","7,187"
2016,Arizona,"6,908,642","32,542",389,"2,461","7,045","21,804","207,317","38,216","150,618","18,483"
2016,California,"39,296,476","174,796","1,930","10,132","54,789","104,375","1,002,070","188,304","637,010","176,756"
2016,Colorado,"5,530,105","19,030",189,"2,680","3,525","11,681","152,146","23,825","108,680","19,641"
2016,Connecticut,"3,587,685","8,169",79,580,"2,711","4,588","64,875","10,107","47,642","7,126"
2016,District of Columbia,"684,336","8,236",136,400,"3,500","4,067","32,377","2,361","27,089","2,927"
2016,Delaware,"952,698","4,859",58,224,"1,359","3,131","26,370","5,028","19,812","1,530"
2016,Florida,"20,656,589","88,700","1,111","5,527","20,175","59,816","553,812","100,325","410,352","43,135"
2016,Georgia,"10,313,620","40,268",682,"2,436","12,114","24,091","307,305","62,715","218,127","26,463"
2016,Hawaii,"1,428,683","3,452",35,432,985,"1,831","42,353","5,983","30,871","5,499"
2016,Iowa,"3,130,869","9,170",73,941,"1,150","6,669","65,888","15,306","45,580","5,002"
2016,Idaho,"1,680,026","3,876",49,529,213,"2,895","29,357","6,318","20,962","2,077"
2016,Illinois,"12,835,726","56,054","1,061","3,713","17,829","32,161","263,256","48,193","195,196","19,867"
2016,Indiana,"6,634,007","26,516",431,"1,813","7,291","16,345","168,460","33,567","120,454","14,439"
2016,Kansas,"2,907,731","11,665",132,"1,193","1,757","8,158","82,293","14,759","60,119","7,415"
2016,Kentucky,"4,436,113","10,452",265,"1,242","3,371","5,068","97,713","20,932","66,833","9,948"
2016,Louisiana,"4,686,157","26,477",555,"1,329","5,575","18,528","154,511","34,689","109,492","10,330"
2016,Massachusetts,"6,823,721","25,975",135,"1,601","5,365","18,334","106,430","19,204","79,155","8,071"
2016,Maryland,"6,024,752","29,019",536,"1,317","10,815","15,841","139,716","24,832","100,995","13,889"
2016,Maine,"1,330,232","1,649",20,301,268,948,"21,908","4,001","17,131",776
2016,Michigan,"9,933,445","45,782",612,"5,217","7,123","30,779","190,249","39,738","130,249","20,262"
2016,Minnesota,"5,525,050","13,365",101,"1,732","3,730","7,185","117,723","18,582","90,421","8,720"
2016,Missouri,"6,091,176","31,720",538,"1,884","6,576","22,049","170,661","31,716","120,649","18,296"
2016,Mississippi,"2,985,415","8,411",237,910,"2,433","4,459","82,521","23,489","54,725","4,307"
2016,Montana,"1,038,656","3,886",37,427,268,"2,983","28,156","3,966","21,427","2,763"
2016,North Carolina,"10,156,689","37,767",678,"2,086","9,336","24,906","277,765","72,082","190,377","15,306"
2016,North Dakota,"755,548","1,905",16,268,181,"1,352","17,451","3,248","12,249","1,954"
2016,Nebraska,"1,907,603","5,661",49,813,946,"3,558","43,197","6,459","32,009","4,729"
2016,New Hampshire,"1,335,015","2,668",19,443,431,"1,609","20,323","2,989","16,454",880
2016,New Jersey,"8,978,416","21,861",378,"1,088","8,940","11,089","138,012","25,229","101,459","11,324"
2016,New Mexico,"2,085,432","14,585",139,"1,117","2,737","10,182","81,930","17,280","52,907","11,743"
2016,Nevada,"2,939,254","19,924",228,"1,284","6,338","11,629","75,922","18,816","43,949","13,157"
2016,New York,"19,836,286","74,315",629,"4,584","22,310","45,095","305,224","39,850","250,990","14,384"
2016,Ohio,"11,622,554","35,759",683,"4,255","12,574","16,748","300,945","67,081","214,102","19,762"
2016,Oklahoma,"3,921,207","17,855",247,"1,543","3,174","12,334","118,010","29,376","76,358","12,276"
2016,Oregon,"4,085,989","10,983",116,"1,306","2,307","6,776","121,716","16,919","91,507","13,290"
2016,Pennsylvania,"12,787,085","40,389",674,"3,250","12,314","22,942","222,394","35,178","174,147","13,069"
2016,Rhode Island,"1,057,566","2,529",29,330,541,"1,514","18,910","3,650","14,157","1,103"
2016,South Carolina,"4,959,822","25,137",358,"1,786","4,071","18,217","161,534","33,149","114,455","13,930"
2016,South Dakota,"861,542","3,636",28,386,274,"2,808","17,207","3,002","12,705","1,500"
2016,Tennessee,"6,649,404","42,459",495,"2,056","7,829","31,332","191,199","40,607","135,353","15,239"
2016,Texas,"27,904,862","121,064","1,478","9,905","33,298","72,842","769,892","148,796","552,106","68,990"
2016,Utah,"3,044,321","7,406",74,"1,146","1,528","4,244","90,561","12,938","68,261","9,362"
2016,Virginia,"8,414,380","18,495",482,"2,032","4,826","10,357","157,292","20,159","127,285","9,848"
2016,Vermont,"623,354",851,14,120,78,589,"9,705","1,884","7,637",184
2016,Washington,"7,280,934","22,101",195,"2,302","5,649","13,124","254,994","49,249","173,423","32,322"
2016,Wisconsin,"5,772,917","17,716",232,"1,475","4,707","10,772","111,911","19,498","82,455","9,958"
2016,West Virginia,"1,828,637","6,633",85,488,720,"5,144","37,282","9,127","25,657","2,498"
2016,Wyoming,"584,910","1,431",20,152,59,"1,146","11,460","1,771","8,889",800
2017,Alaska,"739,786","6,338",62,"1,074",952,"4,250","26,203","4,167","17,782","4,254"
2017,Alabama,"4,875,120","25,469",419,"2,001","4,233","18,816","143,774","31,270","99,707","12,797"
2017,Arkansas,"3,002,997","16,996",249,"2,140","1,998","12,609","94,419","22,369","64,795","7,255"
2017,Arizona,"7,048,876","35,647",422,"3,622","7,440","24,163","204,999","37,722","148,251","19,026"
2017,California,"39,399,349","178,597","1,830","14,724","56,625","105,418","987,063","176,679","642,019","168,365"
2017,Colorado,"5,615,902","20,901",222,"4,021","3,868","12,790","152,032","22,618","107,470","21,944"
2017,Connecticut,"3,573,880","8,190",105,850,"2,813","4,422","63,646","8,906","47,418","7,322"
2017,District of Columbia,"695,691","6,976",116,444,"2,625","3,791","29,736","1,809","25,340","2,587"
2017,Delaware,"957,078","4,377",51,351,"1,082","2,893","23,430","3,960","18,108","1,362"
2017,Florida,"20,976,812","85,606","1,057","7,936","18,597","58,016","527,125","88,835","395,375","42,915"
2017,Georgia,"10,413,055","37,118",681,"2,646","9,844","23,947","297,651","55,363","216,252","26,036"
2017,Hawaii,"1,424,203","3,577",39,567,"1,077","1,894","40,392","5,549","29,574","5,269"
2017,Iowa,"3,143,637","9,038",98,"1,305","1,269","6,366","65,652","14,711","45,441","5,500"
2017,Idaho,"1,718,904","4,111",42,755,222,"3,092","28,557","5,837","20,570","2,150"
2017,Illinois,"12,786,196","55,777",983,"5,424","17,731","31,639","255,108","43,355","190,860","20,893"
2017,Indiana,"6,660,082","26,307",413,"2,612","7,035","16,247","158,932","29,799","114,395","14,738"
2017,Kansas,"2,910,689","11,654",134,"1,504","1,633","8,383","79,387","13,102","58,891","7,394"
2017,Kentucky,"4,453,874","10,292",265,"1,817","2,967","5,243","95,899","20,535","65,006","10,358"
2017,Louisiana,"4,670,818","25,986",576,"1,850","5,385","18,175","157,272","34,135","112,042","11,095"
2017,Massachusetts,"6,863,246","24,318",172,"2,199","4,874","17,073","97,977","16,916","73,573","7,488"
2017,Maryland,"6,024,891","30,321",558,"1,712","11,189","16,862","134,705","23,526","97,657","13,522"
2017,Maine,"1,335,063","1,610",23,470,249,868,"20,142","3,337","16,012",793
2017,Michigan,"9,976,447","44,883",569,"7,110","6,508","30,696","179,839","35,833","124,410","19,596"
2017,Minnesota,"5,568,155","13,345",114,"2,405","3,627","7,199","122,430","18,828","93,602","10,000"
2017,Missouri,"6,108,612","32,450",599,"2,737","6,362","22,752","173,380","30,086","123,356","19,938"
2017,Mississippi,"2,989,663","7,661",190,658,"2,492","4,321","82,764","22,449","55,968","4,347"
2017,Montana,"1,053,090","3,937",41,639,234,"3,023","27,294","3,623","21,073","2,598"
2017,North Carolina,"10,270,800","38,043",622,"1,944","9,884","25,593","265,483","65,247","184,119","16,117"
2017,North Dakota,"755,176","2,133",10,406,183,"1,534","16,653","2,947","11,944","1,762"
2017,Nebraska,"1,917,575","5,979",42,"1,191","1,020","3,726","43,856","6,513","32,064","5,279"
2017,New Hampshire,"1,349,767","2,642",13,619,441,"1,569","18,550","2,554","15,087",909
2017,New Jersey,"8,888,543","20,604",324,"1,505","7,895","10,880","140,086","23,891","104,025","12,170"
2017,New Mexico,"2,093,395","16,300",144,"1,244","3,732","11,180","81,865","17,872","52,284","11,709"
2017,Nevada,"2,972,405","16,663",266,"1,896","4,841","9,660","78,320","20,049","45,459","12,812"
2017,New York,"19,590,719","70,746",550,"6,297","20,122","43,777","293,390","34,928","245,093","13,369"
2017,Ohio,"11,664,129","34,621",741,"5,833","11,224","16,823","280,557","57,521","202,320","20,716"
2017,Oklahoma,"3,932,640","17,989",243,"2,220","3,007","12,519","113,611","28,749","72,546","12,316"
2017,Oregon,"4,146,592","11,629",105,"1,992","2,474","7,058","122,524","17,415","88,091","17,018"
2017,Pennsylvania,"12,790,447","40,030",742,"4,216","11,777","23,295","210,316","31,925","165,434","12,957"
2017,Rhode Island,"1,056,486","2,474",21,454,474,"1,525","18,585","3,219","13,882","1,484"
2017,South Carolina,"5,021,219","25,412",380,"2,576","3,884","18,572","160,368","31,165","114,931","14,272"
2017,South Dakota,"873,286","3,753",27,575,264,"2,887","16,588","2,835","12,285","1,468"
2017,Tennessee,"6,708,794","43,940",538,"3,028","7,867","32,507","198,028","38,819","140,636","18,573"
2017,Texas,"28,322,717","123,984","1,405","14,536","32,120","75,923","723,143","133,458","521,767","67,918"
2017,Utah,"3,103,118","7,515",74,"1,758","1,498","4,185","86,201","11,780","64,955","9,466"
2017,Virginia,"8,465,207","17,811",470,"3,026","4,331","9,984","152,515","18,524","123,812","10,179"
2017,Vermont,"624,525","1,082",17,254,100,711,"9,339","1,945","7,169",225
2017,Washington,"7,425,432","22,483",226,"3,300","5,386","13,571","235,206","43,687","162,154","29,365"
2017,Wisconsin,"5,792,051","18,638",192,"2,177","4,370","11,899","104,908","17,570","77,868","9,470"
2017,West Virginia,"1,817,048","6,564",98,793,673,"5,000","32,560","7,557","21,917","3,086"
2017,Wyoming,"578,934","1,358",14,253,98,993,"10,528","1,556","8,211",761
2017,Total,"325,147,121","1,283,875","17,294","135,666","320,596","810,319","7,682,988","1,397,045","5,513,000","772,943"
2018,Alaska,"735,139","6,555",47,"1,212",896,"4,400","24,345","3,985","16,364","3,996"
2018,Alabama,"4,887,681","25,567",383,"2,032","4,047","19,105","138,702","29,101","96,328","13,273"
2018,Arkansas,"3,009,733","16,904",222,"2,341","1,593","12,748","89,177","19,520","62,350","7,307"
2018,Arizona,"7,158,024","34,053",383,"3,605","6,509","23,556","192,730","31,787","141,789","19,154"
2018,California,"39,461,588","176,604","1,739","15,506","54,328","105,031","941,644","164,645","621,779","155,220"
2018,Colorado,"5,691,287","22,851",215,"4,328","3,781","14,527","154,292","21,757","110,518","22,017"
2018,Connecticut,"3,571,520","7,485",86,873,"2,205","4,321","59,356","7,983","44,181","7,192"
2018,District of Columbia,"701,547","6,995",160,450,"2,415","3,970","30,726","1,788","26,345","2,593"
2018,Delaware,"965,479","4,079",46,334,861,"2,838","22,405","3,154","17,780","1,471"
2018,Florida,"21,244,317","81,980","1,107","8,438","16,884","55,551","486,017","71,933","372,919","41,165"
2018,Georgia,"10,511,131","35,619",647,"2,798","8,499","23,675","277,803","46,816","205,631","25,356"
2018,Hawaii,"1,420,593","3,622",40,709,951,"1,922","41,027","5,709","29,600","5,718"
2018,Iowa,"3,148,618","8,303",70,"1,126",989,"6,118","57,024","12,433","39,498","5,093"
2018,Idaho,"1,750,536","4,196",34,927,195,"3,040","25,822","4,990","18,876","1,956"
2018,Illinois,"12,723,071","52,343",902,"6,106","14,251","31,084","246,679","39,317","187,517","19,845"
2018,Indiana,"6,695,497","25,009",418,"2,486","5,737","16,368","146,948","25,894","105,861","15,193"
2018,Kansas,"2,911,359","12,861",122,"1,664","1,420","9,655","77,449","12,792","56,726","7,931"
2018,Kentucky,"4,461,153","9,719",250,"1,875","2,469","5,125","89,235","17,462","61,313","10,460"
2018,Louisiana,"4,659,690","25,314",533,"2,105","4,600","18,076","152,996","31,291","110,066","11,639"
2018,Massachusetts,"6,882,635","23,424",138,"2,465","4,084","16,737","87,658","14,095","66,968","6,595"
2018,Maryland,"6,035,802","28,330",491,"1,991","9,716","16,132","122,945","18,910","91,887","12,148"
2018,Maine,"1,339,057","1,500",23,447,228,802,"18,201","2,712","14,712",777
